8/19/2005,External Vice President's Fee,External Vice President,External Vice President,Programming,Commission/Dept Related,"Vu, John",SG50008,"HNR, SUMMER AID, USAC EVP",1199.98,0.0,
8/19/2005,External Vice President's Fee,External Vice President,External Vice President,Programming,Commission/Dept Related,"Vu, John",SG50008,REVERSING,-599.99,0.0,
8/26/2005,Membership Fees,Administrative Overhead,USA Secretary,Assistance,Commission/Dept Related,,801-02,"812-14/812-26, VU,HAWKINS,ZAI WAGES PAID 8/15/05",0.0,-547.0,
8/26/2005,Membership Fees,Administrative Overhead,Administrative Overhead,Admin and Support Services,Commission/Dept Related,,801-03,"8/05 A&SS, MAIN, UTITLITIES CHRGS",0.0,25935.0,
8/26/2005,Membership Fees,Administrative Overhead,Officers Stipends,Assistance,Commission/Dept Related,,801-05,"8/15/05 PAYROLL CHRG, INV#225734",0.0,1227.54,
8/26/2005,Membership Fees,Administrative Overhead,Officers Stipends,Officers Stipends,Commission/Dept Related,,801-06,"812-16, HAWKINS & ZAI  WAGES PD ON PPE 8/15/05",0.0,-312.5,
8/26/2005,Membership Fees,Administrative Overhead,Budget Review,Assistance,Commission/Dept Related,,801-06,"CORRECT 801-02 DEPT CODE S/B 2101, HAWKINS & ZAI",0.0,312.5,
8/26/2005,Membership Fees,Administrative Overhead,Administrative Overhead,Assistance,Commission/Dept Related,,801-07,"812-16 JUN/JUL-VILLASIN, H. WAGES PD ON PPE 8/31/05",0.0,-258.75,
8/26/2005,Membership Fees,Administrative Overhead,Officers Stipends,Assistance,Commission/Dept Related,,801-08,"8/31/05 PAYROLL EXP, INV#225738",0.0,1537.01,
8/26/2005,Membership Fees,Administrative Overhead,Administrative Overhead,Bank Balance Charges,Commission/Dept Related,,801-16,"8/05 BANK CHARGES, INV#236353",0.0,133.26,
8/29/2005,External Vice President's Fee,External Vice President,External Vice President,Programming,Commission/Dept Related,Golden Bear Inn,SG50011,"CASH ADV, HOTEL, 9/20-22/05 REGENTS MTG @UCSF",201.6,0.0,
8/29/2005,UCSA and USSA Travel,Mandatory Fee,UCSA / USSA Travel Related,Programming,Commission/Dept Related,"Park, Tina M.",SG50012,"REIM TAXI CAB EXP, USSA CONGRESS 7/30-8/4/05",20.0,0.0,
8/29/2005,UCSA and USSA Travel,Mandatory Fee,UCSA / USSA Travel Related,Programming,Commission/Dept Related,"Park, Tina M.",SG50013,REIM FUEL EXP ATTEND UCSA CONGRESS 8/11-14/05,38.71,0.0,
8/29/2005,UCSA and USSA Travel,Mandatory Fee,UCSA / USSA Travel Related,Programming,Commission/Dept Related,"Cendana, Gregory",SG50014,REIM FUEL EXP TO ATTEND UCSA CONGRESS 8/11-14/05,100.2,0.0,
8/30/2005,Membership Fees,Campus Events Commission,Campus Events,Operational Expenses,Commission/Dept Related,3S Corp. - System Supply Stationery,01AI1301,"BLACK FAX CARTRIDGE, CEC SUPPLIES",27.05,0.0,
8/30/2005,Membership Fees,Administrative Overhead,USA Secretary,Assistance,Commission/Dept Related,,801-02,"812-14/812-26, VU,HAWKINS,ZAI WAGES PAID 8/15/05",0.0,-547.0,
8/30/2005,Membership Fees,Administrative Overhead,USA Secretary,Assistance,Commission/Dept Related,,801-02,"RVRSE -812-14/812-26, VU,HAWKINS,ZAI WAGES PAID 8/15/05",0.0,547.0,
8/30/2005,Membership Fees,Administrative Overhead,Administrative Overhead,Admin and Support Services,Commission/Dept Related,,801-03,"8/05 A&SS, MAIN, UTITLITIES CHRGS",0.0,25935.0,
8/30/2005,Membership Fees,Administrative Overhead,Administrative Overhead,Admin and Support Services,Commission/Dept Related,,801-03,"RVRSE -8/05 A&SS, MAIN, UTITLITIES CHRGS",0.0,-25935.0,
8/30/2005,Membership Fees,Administrative Overhead,Officers Stipends,Assistance,Commission/Dept Related,,801-05,"8/15/05 PAYROLL CHRG, INV#225734",0.0,1227.54,
8/30/2005,Membership Fees,Administrative Overhead,Officers Stipends,Assistance,Commission/Dept Related,,801-05,"RVRSE, 8/15/05 PAYROLL CHRG, INV#225734",0.0,-1227.54,
8/31/2005,External Vice President's Fee,External Vice President,External Vice President,Programming,Commission/Dept Related,"Cazares, Carlos",SG50018,"REIM, UCSA CONGRESS, GAS, 8/10-8/14",46.14,0.0,
8/31/2005,Membership Fees,Administrative Overhead,USAC Retreat,Retreats and Conferences,Commission/Dept Related,Vacation Palm Springs Real Estate Inc.,SG50023,"CASH ADV, USAC RETREAT, PALM SPRINGS",1166.03,0.0,
9/2/2005,Entertainment Fee,Campus Events Commission,Campus Events,Retreats and Conferences,Commission/Dept Related,Big Bear Cool Cabins,SG50026,"CASH ADV, CEC RETREAT, BIG BEAR, 9/30-10/2/05",1247.76,0.0,
9/7/2005,Community Service Fees,Community Service Commission,Community Service Commission (CSC),Transportation,Commission/Dept Related,"Kaminsky, Jason",SG50028,"REIM, GAS, USAC RETREAT, 9/2-9/4/05",17.67,0.0,
9/8/2005,UCSA and USSA Travel,Mandatory Fee,UCSA / USSA Travel Related,Programming,Commission/Dept Related,"Biniek, Jean",SG50032,"REIM, USSA CONGRES AIRLINE TICKETS",817.8,0.0,
9/8/2005,Membership Fees Contingency,Contingency,Sigma Alpha Mu,Programming,SAM:National Leadership Institure 8/11-14/05,Sigma Alpha Mu-Sigma Pi,SG50033,"REIM, NATIONAL LEADERSHIP INSTITUTE",590.0,0.0,
9/9/2005,Membership Fees,Community Service Commission,Community Service Commission (CSC),Operational Expenses,Commission/Dept Related,3S Corp. - System Supply Stationery,01AI2198,SUPPLIES FOR CSC/SWC RECRUITMENT,77.36,0.0,
9/13/2005,Membership Fees,Administrative Overhead,Administrative Overhead,Admin and Support Services,Commission/Dept Related,,802-01,"9/05 A&SS, MAIN, UTILITIES CHRGS",0.0,26494.0,
9/13/2005,UCSA and USSA Travel,Mandatory Fee,UCSA / USSA Travel Related,Programming,Commission/Dept Related,"Tseng, Chien-Wei",SG50035,"REIM, UCSA CONFERENCE AIRFARE",463.28,0.0,
9/13/2005,Community Service Fees,Community Service Commission,Community Service Commission (CSC),Facilities,Commission/Dept Related,Shurgard Storage,SG50036,"CSH ADV,  STORAGE FOR 12 MONTHS FOR CSC",1764.0,0.0,
9/14/2005,Membership Fees,Campus Events Commission,Campus Events,Telephones,Commission/Dept Related,UC Regents,198283,JUL/AUG PHONES,0.0,0.0,
9/14/2005,Entertainment Fee,Campus Events Commission,CEC - Special Events,Graphics,Commission/Dept Related,Flyer Faucet,8-3156,FLYERS FOR BRUIN BASH INV#8-3156,1004.0,0.0,
9/14/2005,External Vice President's Fee,External Vice President,External Vice President,Travel,Commission/Dept Related,"Samaan, Roy",SG50037,"REIM, GAS FOR UCSA CONF, 8/10-8/14",30.25,0.0,
9/14/2005,External Vice President's Fee,External Vice President,External Vice President,Travel,Commission/Dept Related,"Partnoff, Jennifer",SG50038,"REIM, TAXI FOR USSA CONGRESS, 7/30-8/04",12.0,0.0,
9/15/2005,Entertainment Fee,Campus Events Commission,CEC - Special Events,Programming,Commission/Dept Related,"Boomer Events, Inc.",SG50040,PARTIAL PAYMENT TO INV216,1900.0,0.0,
9/16/2005,Membership Fees,Campus Events Commission,Campus Events,Telephones,Commission/Dept Related,UC Regents,198283,AUG05PHONES,2695.71,0.0,
9/19/2005,External Vice President's Fee,External Vice President,External Vice President,Programming,Commission/Dept Related,UC Regents,521-6/521-13,"ADDENDUM TO SG50000, DAMAGED VEH# 4673",248.08,0.0,
9/19/2005,UCSA and USSA Travel,Mandatory Fee,UCSA / USSA Travel Related,Programming,Commission/Dept Related,UC Regents,521-6/521-13,"SG50000, SG50000A",1450.35,0.0,
9/19/2005,Membership Fees,Administrative Overhead,USAC Retreat,Retreats and Conferences,Commission/Dept Related,,MCR970,PALM SPRINGS; REFUND DEPOSIT U80384,0.0,-1000.0,
9/19/2005,UCSA and USSA Travel,Mandatory Fee,UCSA / USSA Travel Related,Programming,Commission/Dept Related,"Park, Tina M.",SG50049,"REIM, UCSA CONGRESS REG FEE, 8/11-14",5.0,0.0,
9/19/2005,UCSA and USSA Travel,Mandatory Fee,UCSA / USSA Travel Related,Programming,Commission/Dept Related,"Biniek, Jean",SG50050,"REIM, UCSA RETREAT TRAIN TICKET, 7/16-17",30.0,0.0,
9/21/2005,Community Service Fees,Community Service Commission,Community Service Commission (CSC),Supplies,Commission/Dept Related,3S Corp. - System Supply Stationery,01AI2806,TAB INDEXES FOR OFFICE,11.17,0.0,
9/21/2005,Membership Fees,Administrative Overhead,USAC Installation,Programming,Commission/Dept Related,Carr's Trophies & Engraving,24350,NAMEPLATES FOR NEW FICOMM AND BRD,41.81,0.0,
9/21/2005,External Vice President's Fee,External Vice President,External Vice President,Programming,Commission/Dept Related,Golden Bear Inn,SG50011,VOID ENTRY-EVENT CANCELLED PER GREG,-201.6,0.0,
